418620.563,3820299.177,871.004,418625.15,3820292.638,869.345
418638.663,3820289.892,870.997,418641.162,3820285.73,869.392
418654.374,3820280.444,871.132,418658.08,3820277.372,869.458
418669.61,3820273.345,871.736,418674.802,3820267.685,869.422
418687.356,3820263.774,871.892,418689.685,3820257.68,869.413
418702.162,3820251.769,872.031,418705.106,3820246.229,869.438
418716.691,3820240.391,872.101,418719.969,3820233.895,869.427
418730.536,3820226.881,872.163,418733.456,3820221.795,869.409
418744.021,3820213.921,872.155,418747.297,3820208.138,869.411
418758.136,3820201.444,872.339,418761.042,3820194.039,869.365
418771.888,3820186.384,872.072,418773.787,3820181.169,869.406
418785.06,3820171.789,871.885,418787.35,3820167.182,869.444
418799.17,3820157.723,872.544,418800.64,3820153.531,869.451
418812.827,3820144.098,872.473,418812.472,3820141.223,869.441
418825.211,3820131.776,872.24,418824.943,3820128.467,869.409
418838.54,3820118.917,872.287,418837.779,3820115.374,869.408
418852.499,3820104.415,872.224,418849.886,3820102.953,869.416
418867.932,3820090.241,872.434,418863.732,3820089.963,869.448
418885.096,3820076.925,871.796,418878.595,3820077.518,869.435
418901.8,3820064.88,871.196,418894.29,3820065.843,869.427
418917.781,3820055.648,870.816,418909.631,3820055.613,869.4
418934.687,3820044.57,870.543,418926.436,3820044.815,869.4
418950.643,3820034.529,870.13,418942.6,3820034.245,869.409
418964.542,3820024.257,869.423,418957.76,3820024.35,869.39
418978.335,3820014.164,868.157,418974.021,3820014.334,869.427
418994.435,3820005.64,867.886,418990.384,3820005.427,869.419
419010.883,3819997.866,867.834,419006.205,3819997.634,869.434
419025.774,3819990.508,867.561,419023.221,3819989.83,869.485
419039.504,3819985.825,868.16,419040.425,3819982.691,869.423
419055.673,3819979.237,868.179,419056.721,3819976.668,869.385
419073.267,3819973.417,868.086,419074.67,3819970.521,869.396
419092.675,3819967.667,867.723,419092.722,3819965.815,869.401
419110.124,3819964.905,867.812,419110.605,3819962.664,869.429
419127.866,3819965.497,868.665,419130.427,3819960.716,869.435
419148.274,3819965.083,868.796,419150.261,3819960.211,869.401
419169.255,3819965.024,868.665,419168.631,3819960.273,869.396
419189.037,3819964.536,868.487,419188.196,3819960.546,869.417
419205.148,3819965.398,868.889,419206.475,3819960.72,869.367
419221.17,3819965.497,868.999,419223.652,3819960.903,869.362
419237.346,3819965.455,868.966,419238.991,3819960.992,869.353
419253.716,3819965.636,868.937,419254.607,3819961.189,869.339
419269.435,3819965.651,868.731,419270.682,3819961.493,869.379
419284.414,3819966.641,868.973,419286.206,3819961.691,869.37
419299.96,3819965.545,868.706,419302.74,3819961.88,869.363
419316.754,3819965.252,868.602,419319.366,3819962.068,869.382
419333.891,3819965.252,868.503,419335.716,3819962.259,869.341
419350.607,3819963.959,867.963,419353.629,3819962.547,869.362
